xxxx;;;;;;;;;;;;;;x
PROV6463;6463巴普尤 ;;;;;;;;;;X
PROV6464;6464巴里托 ;;;;;;;;;;X
PROV6465;6465坎当岸 ;;;;;;;;;;X
PROV6466;6466孔吉河 ;;;;;;;;;;X
PROV6467;6467拉包尔 ;;;;;;;;;;X
PROV6468;6468卢布林高 ;;;;;;;;;;X
PROV6469;6469木斯 ;;;;;;;;;;X
PROV6470;6470卡尤阿贡 ;;;;;;;;;;X
PROV6471;6471马辰;;;;;;;;;;X
PROV6472;6472三桑;;;;;;;;;;X
PROV6473;6473Malasait;;;;;;;;;;X
PROV6474;6474明古鲁;;;;;;;;;;X
PROV6475;6475Talang Gudang;;;;;;;;;;X
PROV6476;6476Kartamulia;;;;;;;;;;X
PROV6477;6477马塔普拉;;;;;;;;;;X
PROV6478;6478劳特;;;;;;;;;;X
PROV6479;6479马当;;;;;;;;;;X
PROV6480;6480米拉;;;;;;;;;;X
PROV6481;6481Lonahan ;;;;;;;;;;X
PROV6482;6482曼纳;;;;;;;;;;X
PROV6483;6483巴度腊焦;;;;;;;;;;X
PROV6484;6484哥打布米;;;;;;;;;;X
PROV6485;6485巴盖;;;;;;;;;;X
PROV6486;6486金贝;;;;;;;;;;X
PROV6487;6487凯科;;;;;;;;;;X
PROV6488;6488古马;;;;;;;;;;X
PROV6489;6489古农雷扎格 ;;;;;;;;;;X
PROV6490;6490Ulusemuung ;;;;;;;;;;X
PROV6491;6491哲帕拉;;;;;;;;;;X
PROV6492;6492瓦坦索彭 ;;;;;;;;;;X
PROV6493;6493拉韦莱 ;;;;;;;;;;X
PROV6494;6494美步;;;;;;;;;;X
PROV6495;6495Aimaga ;;;;;;;;;;X
PROV6496;6496卡达里安;;;;;;;;;;X
PROV6497;6497Uasilau ;;;;;;;;;;X
PROV6498;6498库努阿 ;;;;;;;;;;X
PROV6499;6499克鲁伊 ;;;;;;;;;;X
PROV6500;6500丹戎加兰;;;;;;;;;;X
PROV6501;6501瓦坦波尼 ;;;;;;;;;;X
PROV6502;6502Kasanombe ;;;;;;;;;;X
PROV6503;6503邦盖;;;;;;;;;;X
PROV6504;6504盖斯马塔 ;;;;;;;;;;X
PROV6505;6505Waspus ;;;;;;;;;;X
PROV6506;6506莫尔布 ;;;;;;;;;;X
PROV6507;6507巴达维亚 ;;;;;;;;;;X
PROV6508;6508望加锡 ;;;;;;;;;;X
PROV6509;6509莱城 ;;;;;;;;;;X
PROV6510;6510阿蒙 ;;;;;;;;;;X
PROV6511;6511潘古纳 ;;;;;;;;;;X
PROV6512;6512马金 ;;;;;;;;;;X
PROV6513;6513西冷 ;;;;;;;;;;X
PROV6514;6514普哇加达 ;;;;;;;;;;X
PROV6515;6515帕马努坎 ;;;;;;;;;;X
PROV6516;6516古突士 ;;;;;;;;;;X
PROV6517;6517Nenewe ;;;;;;;;;;X
PROV6518;6518托罗基纳 ;;;;;;;;;;X
PROV6519;6519Isina;;;;;;;;;;X
PROV6520;6520Selat;;;;;;;;;;X
PROV6521;6521茂物;;;;;;;;;;X
PROV6522;6522加拉璜;;;;;;;;;;X
PROV6523;6523井里汶;;;;;;;;;;X
PROV6524;6524北加浪岸;;;;;;;;;;X
PROV6525;6525三宝垄;;;;;;;;;;X
PROV6526;6526瓦乌;;;;;;;;;;X
PROV6527;6527博库;;;;;;;;;;X
PROV6528;6528新乔治亚岛;;;;;;;;;;X
PROV6529;6529苏加武眉;;;;;;;;;;X
PROV6530;6530万隆;;;;;;;;;;X
PROV6531;6531芝扎拉;;;;;;;;;;X
PROV6532;6532直葛;;;;;;;;;;X
PROV6533;6533苏拉卡尔塔 ;;;;;;;;;;X
PROV6534;6534Pisi;;;;;;;;;;X
PROV6535;6535基科里 ;;;;;;;;;;X
PROV6536;6536布因 ;;;;;;;;;;X
PROV6537;6537尒斯阿巴科斯 ;;;;;;;;;;X
PROV6538;6538弗吕;;;;;;;;;;X
PROV6539;6539埃梅蒂 ;;;;;;;;;;X
PROV6540;6540伊亚里;;;;;;;;;;X
PROV6541;6541圣伊莎贝尔 ;;;;;;;;;;X
PROV6542;6542马拉姆 ;;;;;;;;;;X
PROV6543;6543巴利莫 ;;;;;;;;;;X
PROV6544;6544普忒;;;;;;;;;;X
PROV6545;6545瓜达尔卡纳尔岛 ;;;;;;;;;;X
PROV6546;6546登巴萨 ;;;;;;;;;;X
PROV6547;6547马塔兰 ;;;;;;;;;;X
PROV6548;6548雷奥 ;;;;;;;;;;X
PROV6549;6549卡拉巴希 ;;;;;;;;;;X
PROV6550;6550达鲁 ;;;;;;;;;;X
PROV6551;6551贝雷纳 ;;;;;;;;;;X
PROV6552;6552巴纳;;;;;;;;;;X
PROV6553;6553塔利旺;;;;;;;;;;X
PROV6554;6554拉巴;;;;;;;;;;X
PROV6555;6555拉布汉巴焦 ;;;;;;;;;;X
PROV6556;6556英德;;;;;;;;;;X
PROV6557;6557拉兰图卡;;;;;;;;;;X
PROV6558;6558帝力;;;;;;;;;;X
PROV6559;6559洛斯帕洛斯 ;;;;;;;;;;X
PROV6560;6560苏贝 ;;;;;;;;;;X
PROV6561;6561科科达 ;;;;;;;;;;X
PROV6562;6562图菲 ;;;;;;;;;;X
PROV6563;6563阿坦布阿 ;;;;;;;;;;X
PROV6564;6564马利亚纳 ;;;;;;;;;;X
PROV6565;6565艾纳鲁 ;;;;;;;;;;X
PROV6566;6566莫尔兹比港 ;;;;;;;;;;X
PROV6567;6567户腊;;;;;;;;;;X
PROV6568;6568鲁阿巴 ;;;;;;;;;;X
PROV6569;6569维拉尔-阿威罗 ;;;;;;;;;;X
PROV6570;6570贝图 ;;;;;;;;;;X
PROV6571;6571阿包 ;;;;;;;;;;X
PROV6572;6572涅萨 ;;;;;;;;;;X
PROV6573;6573阿洛陶 ;;;;;;;;;;X
PROV6574;6574瓦伊卡布巴克 ;;;;;;;;;;X
PROV6575;6575古邦 ;;;;;;;;;;X
PROV6576;6576克法梅纳努 ;;;;;;;;;;X
PROV6577;6577加代苏 ;;;;;;;;;;X
PROV6578;6578拉布 ;;;;;;;;;;X
PROV6579;6579瓦英阿普 ;;;;;;;;;;X
PROV6580;6580凡迪门歌 ;;;;;;;;;;X
PROV6581;6581科保半岛 ;;;;;;;;;;X
PROV6582;6582马索科 ;;;;;;;;;;X
PROV6583;6583巴瑟斯特 ;;;;;;;;;;X
PROV6584;6584梅尔维尔 ;;;;;;;;;;X
PROV6585;6585克罗克 ;;;;;;;;;;X
PROV6586;6586迈亚纳 ;;;;;;;;;;X
PROV6587;6587比格尔海湾 ;;;;;;;;;;X
PROV6588;6588奥佩利 ;;;;;;;;;;X
PROV6589;6589古尔 ;;;;;;;;;;X
PROV6590;6590范迪门湾 ;;;;;;;;;;X
PROV6591;6591东阿利盖特 ;;;;;;;;;;X
PROV6592;6592因格里达 ;;;;;;;;;;X
PROV6593;6593南加拉拉;;;;;;;;;;X
PROV6594;6594拉明欣宁;;;;;;;;;;X
PROV6595;6595戈夫半岛 ;;;;;;;;;;X
PROV6596;6596达尔文 ;;;;;;;;;;X
PROV6597;6597南阿利盖特 ;;;;;;;;;;X
PROV6598;6598贝西克 ;;;;;;;;;;X
PROV6599;6599阿纳姆地 ;;;;;;;;;;X
PROV6600;6600哥伊德 ;;;;;;;;;;X
PROV6601;6601加普威亚克;;;;;;;;;;X
PROV6602;6602Nhulubuy ;;;;;;;;;;X
PROV6603;6603鲁姆丛林 ;;;;;;;;;;X
PROV6604;6604尼米洛 ;;;;;;;;;;X
PROV6605;6605曼恩 ;;;;;;;;;;X
PROV6606;6606罗斯;;;;;;;;;;X
PROV6607;6607Mitchell Range ;;;;;;;;;;X
PROV6608;6608布卢穆德湾 ;;;;;;;;;;X
PROV6609;6609Ranuetlam ;;;;;;;;;;X
PROV6610;6610卢甘维尔 ;;;;;;;;;;X
PROV6611;6611昂特勒卡斯托群礁;;;;;;;;;;X
PROV6612;6612库马克 ;;;;;;;;;;X
PROV6613;6613科内;;;;;;;;;;X
PROV6614;6614布拉伊 ;;;;;;;;;;X
PROV6615;6615硫代 ;;;;;;;;;;X
PROV6616;6616努美阿;;;;;;;;;;X
PROV6617;6617萨摩亚 ;;;;;;;;;;X
PROV6618;6618马尔亚萨瓦 ;;;;;;;;;;X
PROV6619;6619帕皮提 ;;;;;;;;;;X
PROV6620;6620塔希提岛 ;;;;;;;;;;X
PROV6621;6621瓦努阿岛 ;;;;;;;;;;X
PROV6622;6622斐济 ;;;;;;;;;;X
PROV6623;6623瓦努阿-巴拉乌群岛;;;;;;;;;;X
PROV6624;6624莱维卡 ;;;;;;;;;;X
PROV6625;6625加雷贾 ;;;;;;;;;;X
PROV6626;6626Cin-'javoryk ;;;;;;;;;;X
PROV6627;6627则桑;;;;;;;;;;X
PROV6628;6628瑟维纳哈-德维纳 ;;;;;;;;;;X
PROV6629;6629伊斯瓦;;;;;;;;;;X
PROV6630;6630帕宁;;;;;;;;;;X
PROV6631;6631斯托罗泽斯克 ;;;;;;;;;;X
PROV6632;6632瑟克特夫卡尔 ;;;;;;;;;;X
PROV6633;6633捷普洛戈尔卡 ;;;;;;;;;;X
PROV6634;6634卡里姆;;;;;;;;;;X
PROV6635;6635基蒂马特 ;;;;;;;;;;X
PROV6636;6636Podz ;;;;;;;;;;X
PROV6637;6637奥尔洛夫 ;;;;;;;;;;X
PROV6638;6638万德霍夫 ;;;;;;;;;;X
PROV6639;6639阿巴斯;;;;;;;;;;X
PROV6640;6640基洛夫 ;;;;;;;;;;X
PROV6641;6641海洋瀑布;;;;;;;;;;X
PROV6642;6642加兰斯克;;;;;;;;;;X
PROV6643;6643锡西米尤特 ;;;;;;;;;;X
PROV6644;6644乌尔祖姆;;;;;;;;;;X
PROV6645;6645芒沃丁顿 ;;;;;;;;;;X
PROV6646;6646图扎;;;;;;;;;;X
PROV6647;6647诺林斯克 ;;;;;;;;;;X
PROV6648;6648西蒙-桑德 ;;;;;;;;;;X
PROV6649;6649威廉斯湖 ;;;;;;;;;;X
PROV6650;6650博尔萨迦-阿特尼亚 ;;;;;;;;;;X
PROV6651;6651阿尔斯克;;;;;;;;;;X
PROV6652;6652鲍威尔河;;;;;;;;;;X
PROV6653;6653弗农 ;;;;;;;;;;X
PROV6654;6654伏尔斯克 ;;;;;;;;;;X
PROV6655;6655普里沃尔日斯基;;;;;;;;;;X
PROV6656;6656利洛伊特 ;;;;;;;;;;X
PROV6657;6657乌尔马雷 ;;;;;;;;;;X
PROV6658;6658斯维加贾;;;;;;;;;;X
PROV6659;6659麦克尼尔港口 ;;;;;;;;;;X
PROV6660;6660坎卢普斯 ;;;;;;;;;;X
PROV6661;6661齐维利斯克 ;;;;;;;;;;X
PROV6662;6662努尔拉特;;;;;;;;;;X
PROV6663;6663卡马河畔-切尔内地区;;;;;;;;;;X
PROV6664;6664坎贝尔河 ;;;;;;;;;;X
PROV6665;6665斯夸米什;;;;;;;;;;X
PROV6666;6666基洛纳 ;;;;;;;;;;X
PROV6667;6667科兹洛夫卡 ;;;;;;;;;;X
PROV6668;6668布因斯克 ;;;;;;;;;;X
PROV6669;6669乌法 ;;;;;;;;;;X
PROV6670;6670纳奈莫 ;;;;;;;;;;X
PROV6671;6671温哥华 ;;;;;;;;;;X
PROV6672;6672大塔尔哈 ;;;;;;;;;;X
PROV6673;6673阿利梅季耶夫斯克;;;;;;;;;;X
PROV6674;6674克什特姆 ;;;;;;;;;;X
PROV6675;6675艾伯尼港 ;;;;;;;;;;X
PROV6676;6676卡斯尔加 ;;;;;;;;;;X
PROV6677;6677莫克拉亚布古尔纳 ;;;;;;;;;;X
PROV6678;6678喀尔尕勒 ;;;;;;;;;;X
PROV6679;6679努尔拉特 ;;;;;;;;;;X
PROV6680;6680奥克佳布里斯基;;;;;;;;;;X
PROV6681;6681迪日扬斯基 ;;;;;;;;;;X
PROV6682;6682维多利亚 ;;;;;;;;;;X
PROV6683;6683埃弗里特 ;;;;;;;;;;X
PROV6684;6684马梅科沃 ;;;;;;;;;;X
PROV6685;6685梅列克斯;;;;;;;;;;X
PROV6686;6686伊萨克雷;;;;;;;;;;X
PROV6687;6687锡拜;;;;;;;;;;X
PROV6688;6688马格尼托哥尔斯克 ;;;;;;;;;;X
PROV6689;6689韦纳奇 ;;;;;;;;;;X
PROV6690;6690乌里扬诺夫斯克州;;;;;;;;;;X
PROV6691;6691库兹基诺;;;;;;;;;;X
PROV6692;6692陶里亚蒂;;;;;;;;;;X
PROV6693;6693阿卜杜利诺 ;;;;;;;;;;X
PROV6694;6694阿斯基诺沃;;;;;;;;;;X
PROV6695;6695韦尔赫涅-乌尔斯克地区;;;;;;;;;;X
PROV6696;6696布雷默顿 ;;;;;;;;;;X
PROV6697;6697西雅图 ;;;;;;;;;;X
PROV6698;6698昆西 ;;;;;;;;;;X
PROV6699;6699捷列尼加 ;;;;;;;;;;X
PROV6700;6700希兹兰;;;;;;;;;;X
PROV6701;6701奥特拉德内;;;;;;;;;;X
PROV6702;6702韦尔赫涅-阿夫兹扬;;;;;;;;;;X
PROV6703;6703舍巴伊 ;;;;;;;;;;X
PROV6704;6704特罗伊茨克 ;;;;;;;;;;X
PROV6705;6705埃伦斯堡 ;;;;;;;;;;X
PROV6706;6706斯帕斯科耶 ;;;;;;;;;;X
PROV6707;6707库兹涅茨克 ;;;;;;;;;;X
PROV6708;6708库布舍夫;;;;;;;;;;X
PROV6709;6709布古鲁斯兰 ;;;;;;;;;;X
PROV6710;6710尤尔迪巴杰沃;;;;;;;;;;X
PROV6711;6711阿尔凯姆;;;;;;;;;;X
PROV6712;6712卡尔塔雷 ;;;;;;;;;;X
PROV6713;6713香港仔 ;;;;;;;;;;X
PROV6714;6714塔科马 ;;;;;;;;;;X
PROV6715;6715旧库拉特卡 ;;;;;;;;;;X
PROV6716;6716卡帕艾芙斯克 ;;;;;;;;;;X
PROV6717;6717伯尔斯克 ;;;;;;;;;;X
PROV6718;6718库梅尔套 ;;;;;;;;;;X
PROV6719;6719拜马克 ;;;;;;;;;;X
PROV6720;6720纳克托拜;;;;;;;;;;X
PROV6721;6721鲁德内 ;;;;;;;;;;X
PROV6722;6722奥林匹亚 ;;;;;;;;;;X
PROV6723;6723亚基马 ;;;;;;;;;;X
PROV6724;6724季谢沃 ;;;;;;;;;;X
PROV6725;6725布祖卢克 ;;;;;;;;;;X
PROV6726;6726山德罗夫卡 ;;;;;;;;;;X
PROV6727;6727卡拉斯诺加尔斯基;;;;;;;;;;X
PROV6728;6728赫迪宾斯克;;;;;;;;;;X
PROV6729;6729采林诺耶 ;;;;;;;;;;X
PROV6730;6730库斯塔奈 ;;;;;;;;;;X
PROV6731;6731阿斯托利亚 ;;;;;;;;;;X
PROV6732;6732圣海伦山 ;;;;;;;;;;X
PROV6733;6733佩雷利于布 ;;;;;;;;;;X
PROV6734;6734佩斯特拉夫卡 ;;;;;;;;;;X
PROV6735;6735诺沃塞尔吉艾弗卡 ;;;;;;;;;;X
PROV6736;6736加伊 ;;;;;;;;;;X
PROV6737;6737埃玛加姆贝托夫;;;;;;;;;;X
PROV6738;6738杰特加拉 ;;;;;;;;;;X
PROV6739;6739库什穆伦 ;;;;;;;;;;X
PROV6740;6740列宁斯科耶 ;;;;;;;;;;X
PROV6741;6741西塞德;;;;;;;;;;X
PROV6742;6742格伦 ;;;;;;;;;;X
PROV6743;6743格兰杰 ;;;;;;;;;;X
PROV6744;6744博尔索吉尔基茨;;;;;;;;;;X
PROV6745;6745达尔因斯克;;;;;;;;;;X
PROV6746;6746奥伦堡 ;;;;;;;;;;X
PROV6747;6747新奥尔斯克 ;;;;;;;;;;X
PROV6748;6748尤日内;;;;;;;;;;X
PROV6749;6749杜里诺 ;;;;;;;;;;X
PROV6750;6750奥斯特洛瓦;;;;;;;;;;X
PROV6751;6751萨多沃耶 ;;;;;;;;;;X
PROV6752;6752朗维尤 ;;;;;;;;;;X
PROV6753;6753芒特亚当斯 ;;;;;;;;;;X
PROV6754;6754马什塔科夫 ;;;;;;;;;;X
PROV6755;6755乌拉尔斯克;;;;;;;;;;X
PROV6756;6756阿克萨伊;;;;;;;;;;X
PROV6757;6757库万德克;;;;;;;;;;X
PROV6758;6758雅思内;;;;;;;;;;X
PROV6759;6759栋巴罗夫斯基 ;;;;;;;;;;X
PROV6760;6760什里;;;;;;;;;;X
PROV6761;6761尼热内托博尔诺耶;;;;;;;;;;X
PROV6762;6762萨纳托尔纳亚;;;;;;;;;;X
PROV6763;6763黑尔姆 ;;;;;;;;;;X
PROV6764;6764刘易斯 ;;;;;;;;;;X
PROV6765;6765佩里梅特诺耶;;;;;;;;;;X
PROV6766;6766沙尔卡尔 ;;;;;;;;;;X
PROV6767;6767阿克布拉克 ;;;;;;;;;;X
PROV6768;6768奥尔斯克 ;;;;;;;;;;X
PROV6769;6769斯韦特雷 ;;;;;;;;;;X
PROV6770;6770苏伊克布拉克 ;;;;;;;;;;X
PROV6771;6771科切尔德伊克;;;;;;;;;;X
PROV6772;6772特米亚科沃;;;;;;;;;;X
PROV6773;6773莱斯尼克沃;;;;;;;;;;X
PROV6774;6774波特兰 ;;;;;;;;;;X
PROV6775;6775亚奈基诺;;;;;;;;;;X
PROV6776;6776乌拉尔 ;;;;;;;;;;X
PROV6777;6777索尔-伊勒克 ;;;;;;;;;;X
PROV6778;6778赫罗姆套 ;;;;;;;;;;X
PROV6779;6779科克陶;;;;;;;;;;X
PROV6780;6780奥利卡宾斯克;;;;;;;;;;X
PROV6781;6781库斯塔卡米尔;;;;;;;;;;X
PROV6782;6782乌兹纳加什;;;;;;;;;;X
PROV6783;6783托波尔 ;;;;;;;;;;X
PROV6784;6784塞勒姆 ;;;;;;;;;;X
PROV6785;6785约翰迪 ;;;;;;;;;;X
PROV6786;6786大比查干 ;;;;;;;;;;X
PROV6787;6787卡拉托别 ;;;;;;;;;;X
PROV6788;6788阿克托贝 ;;;;;;;;;;X
PROV6789;6789博格特赛 ;;;;;;;;;;X
PROV6790;6790卡拉布塔克 ;;;;;;;;;;X
PROV6791;6791苏尔伊克;;;;;;;;;;X
PROV6792;6792伊卡斯特什;;;;;;;;;;X
PROV6793;6793乌佳茨科耶 ;;;;;;;;;;X
PROV6794;6794巴拉巴 ;;;;;;;;;;X
PROV6795;6795马库希诺 ;;;;;;;;;;X
PROV6796;6796利瓦利斯 ;;;;;;;;;;X
PROV6797;6797斯泰顿 ;;;;;;;;;;X
PROV6798;6798加斯普 ;;;;;;;;;;X
PROV6799;6799阿拉尔索尔 ;;;;;;;;;;X
PROV6800;6800舒巴尔库杜克;;;;;;;;;;X
PROV6801;6801奈克尔陶;;;;;;;;;;X
PROV6802;6802塔尔德克 ;;;;;;;;;;X
PROV6803;6803萨拉特;;;;;;;;;;X
PROV6804;6804波热尼;;;;;;;;;;X
PROV6805;6805柯尔雅宾斯克;;;;;;;;;;X
PROV6806;6806纳戈尔斯克;;;;;;;;;;X
PROV6807;6807奥布霍沃 ;;;;;;;;;;X
PROV6808;6808沙什克;;;;;;;;;;X
PROV6809;6809尤金 ;;;;;;;;;;X
PROV6810;6810草莓山 ;;;;;;;;;;X
PROV6811;6811拉马特尔 ;;;;;;;;;;X
PROV6812;6812伊特穆伦科尔 ;;;;;;;;;;X
PROV6813;6813米亚雷 ;;;;;;;;;;X
PROV6814;6814坎德亚加什;;;;;;;;;;X
PROV6815;6815恩巴 ;;;;;;;;;;X
PROV6816;6816伊尔吉兹 ;;;;;;;;;;X
PROV6817;6817特加伊 ;;;;;;;;;;X
PROV6818;6818阿克释迦纳克;;;;;;;;;;X
PROV6819;6819瓦德尤瓦;;;;;;;;;;X
PROV6820;6820卡梅什诺耶 ;;;;;;;;;;X
PROV6821;6821伊斯穆斯科耶;;;;;;;;;;X
PROV6822;6822德卡斯特里;;;;;;;;;;X
PROV6823;6823麦肯齐 ;;;;;;;;;;X
PROV6824;6824新里士满 ;;;;;;;;;;X
PROV6825;6825乌伊尔 ;;;;;;;;;;X
PROV6826;6826萨吉兹 ;;;;;;;;;;X
PROV6827;6827舒巴尔希 ;;;;;;;;;;X
PROV6828;6828卡拉托盖 ;;;;;;;;;;X
PROV6829;6829卡拉斯特;;;;;;;;;;X
PROV6830;6830卡拉肖卡特;;;;;;;;;;X
PROV6831;6831拉迪姆斯基;;;;;;;;;;X
PROV6832;6832波罗诺耶;;;;;;;;;;X
PROV6833;6833亚罗斯拉夫斯科耶;;;;;;;;;;X
PROV6834;6834基马;;;;;;;;;;X
PROV6835;6835马林科娃 ;;;;;;;;;;X
PROV6836;6836阿穆尔河畔-共青城 ;;;;;;;;;;X
PROV6837;6837图姆宁;;;;;;;;;;X
PROV6838;6838新月;;;;;;;;;;X
PROV6839;6839伯恩斯 ;;;;;;;;;;X
PROV6840;6840柯克兰莱克 ;;;;;;;;;;X
PROV6841;6841马塔讷 ;;;;;;;;;;X
PROV6842;6842塔伊索干沙漠;;;;;;;;;;X
PROV6843;6843萨戈兹;;;;;;;;;;X
PROV6844;6844拜甘因;;;;;;;;;;X
PROV6845;6845别尔乔古尔 ;;;;;;;;;;X
PROV6846;6846沙尔恰尔;;;;;;;;;;X
PROV6847;6847什奥吉斯;;;;;;;;;;X
PROV6848;6848阿巴伊;;;;;;;;;;X
PROV6849;6849卡迪姆 ;;;;;;;;;;X
PROV6850;6850格拉德科夫斯科耶;;;;;;;;;;X
PROV6851;6851纳希莫夫斯基;;;;;;;;;;X
PROV6852;6852谢尔盖耶夫卡 ;;;;;;;;;;X
PROV6853;6853布拉茨克;;;;;;;;;;X
PROV6854;6854科曼多尔群岛;;;;;;;;;;X
PROV6855;6855韦尔赫涅坦博夫斯科耶;;;;;;;;;;X
PROV6856;6856亚伯特湖 ;;;;;;;;;;X
PROV6857;6857斯特金贝;;;;;;;;;;X
PROV6858;6858洛云;;;;;;;;;;X
PROV6859;6859拉蒂克 ;;;;;;;;;;X
PROV6860;6860拜-圣保 ;;;;;;;;;;X
PROV6861;6861里维耶尔-笃卢普;;;;;;;;;;X
PROV6862;6862马塔佩迪亚;;;;;;;;;;X
PROV6863;6863科姆索莫利斯基;;;;;;;;;;X
PROV6864;6864穆库尔 ;;;;;;;;;;X
PROV6865;6865科克图别克;;;;;;;;;;X
PROV6866;6866图鲁兹 ;;;;;;;;;;X
PROV6867;6867萨克绍利斯基 ;;;;;;;;;;X
PROV6868;6868阿拉尔苏利亚特;;;;;;;;;;X
PROV6869;6869斯伊尔塔;;;;;;;;;;X
PROV6870;6870亚雷姆 ;;;;;;;;;;X
PROV6871;6871皮夏利诺耶;;;;;;;;;;X
PROV6872;6872加拉林斯基;;;;;;;;;;X
PROV6873;6873索钦斯科耶;;;;;;;;;;X
PROV6874;6874苏鲁克;;;;;;;;;;X
PROV6875;6875幌筵岛;;;;;;;;;;X
PROV6876;6876维索科戈尔 ;;;;;;;;;;X
PROV6877;6877夏湖 ;;;;;;;;;;X
PROV6878;6878哈尼湖 ;;;;;;;;;;X
PROV6879;6879萨德伯里 ;;;;;;;;;;X
PROV6880;6880多佐伊斯 ;;;;;;;;;;X
PROV6881;6881加蒂诺 ;;;;;;;;;;X
PROV6882;6882圣-亚历-德蒙 ;;;;;;;;;;X
PROV6883;6883里维耶拉皮埃尔;;;;;;;;;;X
PROV6884;6884蒙马尼 ;;;;;;;;;;X
PROV6885;6885奈恩;;;;;;;;;;X
PROV6886;6886卡拉凯特 ;;;;;;;;;;X
PROV6887;6887科什卡尔 ;;;;;;;;;;X
PROV6888;6888库尔萨利;;;;;;;;;;X
PROV6889;6889希尔卡拉 ;;;;;;;;;;X
PROV6890;6890沙甘 ;;;;;;;;;;X
PROV6891;6891切尔卡尔 ;;;;;;;;;;X
PROV6892;6892什扎加;;;;;;;;;;X
PROV6893;6893查干 ;;;;;;;;;;X
PROV6894;6894尼卡纳亚;;;;;;;;;;X
PROV6895;6895新卡明卡;;;;;;;;;;X
PROV6896;6896阿尔卡雷克 ;;;;;;;;;;X
PROV6897;6897塞尔盖;;;;;;;;;;X
PROV6898;6898卡拉斯诺扎门斯克耶 ;;;;;;;;;;X
PROV6899;6899埃利班 ;;;;;;;;;;X
PROV6900;6900奥尔洛夫卡 ;;;;;;;;;;X
PROV6901;6901华纳湖区 ;;;;;;;;;;X
PROV6902;6902巴斯卡通 ;;;;;;;;;;X
PROV6903;6903里弗河;;;;;;;;;;X
PROV6904;6904马塔温河;;;;;;;;;;X
PROV6905;6905魁北克;;;;;;;;;;X
PROV6906;6906埃德门兹顿 ;;;;;;;;;;X
PROV6907;6907膏岩 ;;;;;;;;;;X
PROV6908;6908卡拉通 ;;;;;;;;;;X
PROV6909;6909穆奈雷 ;;;;;;;;;;X
PROV6910;6910阿克图姆瑟克 ;;;;;;;;;;X
PROV6911;6911肖米什克尔 ;;;;;;;;;;X
PROV6912;6912阿拉尔斯克 ;;;;;;;;;;X
PROV6913;6913阿尔塔宾斯科 ;;;;;;;;;;X
PROV6914;6914赫布利斯克 ;;;;;;;;;;X
PROV6915;6915亚斯纳亚 ;;;;;;;;;;X
PROV6916;6916罗曼诺沃 ;;;;;;;;;;X
PROV6917;6917伊梅尼马特罗索瓦;;;;;;;;;;X
PROV6918;6918拉德任卡 ;;;;;;;;;;X
PROV6919;6919库尔 ;;;;;;;;;;X
PROV6920;6920马尔梅日 ;;;;;;;;;;X
PROV6921;6921湖景 ;;;;;;;;;;X
PROV6922;6922斯蒂恩斯山 ;;;;;;;;;;X
PROV6923;6923沃尔弗林 ;;;;;;;;;;X
PROV6924;6924拉克锡马德;;;;;;;;;;X
PROV6925;6925蒙洛里耶 ;;;;;;;;;;X
PROV6926;6926圣盖博 ;;;;;;;;;;X
PROV6927;6927日克叙吕热瑞克;;;;;;;;;;X
PROV6928;6928圣-乔治;;;;;;;;;;X
PROV6929;6929米利诺基特 ;;;;;;;;;;X
PROV6930;6930圣路易斯德肯特 ;;;;;;;;;;X
PROV6931;6931夏洛特 ;;;;;;;;;;X
PROV6932;6932科夏格尔 ;;;;;;;;;;X
PROV6933;6933巴兰库尔 ;;;;;;;;;;X
PROV6934;6934别伊涅乌 ;;;;;;;;;;X
PROV6935;6935库兰德 ;;;;;;;;;;X
PROV6936;6936萨雷巴萨特 ;;;;;;;;;;X
PROV6937;6937迈利巴什 ;;;;;;;;;;X
PROV6938;6938迪克赫尔希耶;;;;;;;;;;X
PROV6939;6939喀敏斯科耶;;;;;;;;;;X
PROV6940;6940乌卢套 ;;;;;;;;;;X
PROV6941;6941科斯科尔 ;;;;;;;;;;X
PROV6942;6942阿尔加巴斯 ;;;;;;;;;;X
PROV6943;6943田吉兹 ;;;;;;;;;;X
PROV6944;6944德朱恩;;;;;;;;;;X
PROV6945;6945特罗伊茨科耶 ;;;;;;;;;;X
PROV6946;6946达夫峰 ;;;;;;;;;;X
PROV6947;6947特拉弗斯城 ;;;;;;;;;;X
PROV6948;6948阿尔皮纳 ;;;;;;;;;;X
PROV6949;6949格雷斯 ;;;;;;;;;;X
PROV6950;6950圣乔维特;;;;;;;;;;X
PROV6951;6951三河市;;;;;;;;;;X
PROV6952;6952塞特福德矿城;;;;;;;;;;X
PROV6953;6953米利诺基特;;;;;;;;;;X
PROV6954;6954弗雷德里克 ;;;;;;;;;;X
PROV6955;6955迪耶普 ;;;;;;;;;;X
PROV6956;6956格莱斯贝 ;;;;;;;;;;X
PROV6957;6957赛乌特斯 ;;;;;;;;;;X
PROV6958;6958伊津德 ;;;;;;;;;;X
PROV6959;6959奥罗热昂尼基德泽尔;;;;;;;;;;X
PROV6960;6960拜科扎 ;;;;;;;;;;X
PROV6961;6961波提斯 ;;;;;;;;;;X
PROV6962;6962佩特罗卡扎赫;;;;;;;;;;X
PROV6963;6963尼克斯基;;;;;;;;;;X
PROV6964;6964扎伊兰;;;;;;;;;;X
